1,-34.715
2,-34.421
3,-35.034
4,-34.01
5,-34.238
6,-34.42
7,-34.556
8,-34.337
9,-34.893
10,-35.007
11,-34.504
12,-34.595
13,-34.936
14,-34.876
15,-34.736
16,-34.745
17,-33.643
18,-34.867
19,-33.978
20,-34.498
21,-34.96
22,-34.757
23,-34.165
24,-33.696
25,-33.659
26,-33.772
27,-34.228
28,-34.108
29,-34.078
30,-34.019
31,-33.994
32,-33.912
33,-34.142
34,-34.619
35,-33.764
36,-34.145
37,-33.069
38,-34.059
39,-33.708
40,-34.049
41,-33.646
42,-34.595
43,-34.626
44,-33.84
45,-33.063
46,-33.925
47,-33.807
48,-33.747
49,-33.324
50,-33.092
51,-34.273
52,-34.224
53,-34.494
54,-34.2
55,-34.359
56,-33.661
57,-33.991
58,-33.887
59,-33.112
60,-33.057
61,-33.48
62,-33.641
63,-33.871
64,-33.485
65,-32.6
66,-33.588
67,-33.034
68,-33.532
69,-33.104
70,-33.22
71,-33.36
72,-33.024
73,-33.597
74,-32.348
75,-33.809
76,-32.826
77,-32.723
78,-33.083
79,-33.824
80,-32.739
81,-33.015
82,-32.796
83,-32.898
84,-32.153
85,-32.593
86,-33.011
87,-32.732
88,-32.674
89,-33.477
90,-32.884
91,-32.437
92,-32.4
93,-31.739
94,-32.549
95,-33.249
96,-32.065
97,-32.347
98,-32.444
99,-32.456
100,-32.291
101,-32.306
102,-31.857
103,-32.745
104,-32.485
105,-33.379
106,-31.722
107,-31.887
108,-31.986
109,-32.528
110,-32.037
111,-31.524
112,-32.732
113,-31.378
114,-32.453
115,-32.347
116,-31.927
117,-31.88
118,-31.184
119,-31.629
120,-31.493
121,-32.33
122,-32.693
123,-31.502
124,-31.63
125,-31.672
126,-31.812
127,-31.308
128,-32.187
129,-31.588
130,-32.308
131,-32.111
132,-31.799
133,-31.22
134,-31.439
135,-31.961
136,-31.751
137,-31.532
138,-31.774
139,-31.007
140,-31.473
141,-31.512
142,-31.089
143,-31.796
144,-31.692
145,-31.902
146,-30.978
147,-32.106
148,-31.945
149,-31.215
150,-31.636
151,-31.081
152,-31.089
153,-32.289
154,-30.714
155,-30.843
156,-32.237
157,-30.593
158,-30.884
159,-31.04
160,-30.728
161,-31.145
162,-31.474
163,-31.244
164,-30.829
165,-30.932
166,-31.044
167,-30.4
168,-30.903
169,-30.955
170,-30.992
171,-31.275
172,-31.454
173,-30.92
174,-30.46
175,-31.251
176,-30.637
177,-31.476
178,-30.621
179,-30.785
180,-30.049
181,-30.498
182,-30.836
183,-30.095
184,-30.853
185,-30.171
186,-30.803
187,-30.73
188,-29.929
189,-30.502
190,-30.627
191,-30.321
192,-30.972
193,-30.608
194,-30.38
195,-30.0
196,-30.49
197,-30.427
198,-30.276
199,-30.251
200,-30.109
201,-30.594
202,-30.01
203,-30.197
204,-30.155
205,-29.878
206,-29.934
207,-30.497
208,-29.584
209,-29.252
210,-29.569
211,-29.982
212,-30.486
213,-29.598
214,-29.605
215,-30.232
216,-30.034
217,-30.11
218,-30.039
219,-29.949
220,-29.601
221,-30.093
222,-29.874
223,-29.802
224,-29.862
225,-29.731
226,-29.914
227,-30.154
228,-29.629
229,-29.93
230,-29.452
231,-29.467
232,-29.414
233,-30.046
234,-29.709
235,-29.643
236,-30.676
237,-29.257
238,-29.465
239,-29.302
240,-29.317
241,-29.806
242,-29.683
243,-29.631
244,-29.81
245,-29.464
246,-29.216
247,-28.907
248,-29.646
249,-29.247
250,-29.025
251,-29.52
252,-29.723
253,-29.398
254,-29.37
255,-28.758
256,-29.513
257,-29.743
258,-29.757
259,-28.583
260,-29.721
261,-29.915
262,-29.553
263,-29.134
264,-29.455
265,-29.48
266,-29.382
267,-28.9
268,-29.063
269,-28.572
270,-28.802
271,-29.12
272,-29.278
273,-28.499
274,-29.528
275,-28.921
276,-29.205
277,-28.724
278,-29.233
279,-29.105
280,-28.447
281,-28.551
282,-28.29
283,-28.93
284,-28.723
285,-28.611
286,-29.127
287,-28.88
288,-28.61
289,-28.313
290,-28.808
291,-28.941
292,-28.637
293,-28.812
294,-28.928
295,-28.591
296,-28.391
297,-28.468
298,-28.798
299,-28.422
300,-28.852
301,-28.615
302,-28.867
303,-28.852
304,-28.384
305,-28.703
306,-27.967
307,-28.533
308,-28.031
309,-28.515
310,-28.881
311,-28.181
312,-28.322
313,-28.188
314,-28.06
315,-28.609
316,-28.223
317,-28.659
