1,-37.379
2,-37.123
3,-36.298
4,-36.555
5,-37.537
6,-36.156
7,-37.305
8,-36.96
9,-37.382
10,-37.338
11,-36.657
12,-36.595
13,-36.604
14,-36.428
15,-36.604
16,-35.559
17,-36.001
18,-36.454
19,-36.824
20,-35.985
21,-36.821
22,-36.466
23,-36.332
24,-36.353
25,-36.766
26,-37.005
27,-35.742
28,-36.729
29,-36.442
30,-36.675
31,-35.735
32,-35.375
33,-36.192
34,-35.245
35,-35.145
36,-35.675
37,-35.929
38,-35.574
39,-35.983
40,-35.821
41,-35.443
42,-36.005
43,-36.907
44,-34.767
45,-35.445
46,-35.316
47,-35.559
48,-36.006
49,-34.591
50,-34.986
51,-34.893
52,-35.953
53,-35.52
54,-34.59
55,-34.973
56,-34.805
57,-35.49
58,-34.689
59,-34.862
60,-35.423
61,-35.904
62,-35.243
63,-34.248
64,-35.269
65,-34.97
66,-34.296
67,-35.322
68,-35.525
69,-34.639
70,-34.69
71,-35.169
72,-34.627
73,-34.309
74,-35.276
75,-35.564
76,-34.377
77,-34.785
78,-34.595
79,-35.161
80,-33.866
81,-34.401
82,-34.442
83,-34.302
84,-34.412
85,-34.09
86,-34.626
87,-34.291
88,-34.37
89,-33.514
90,-34.13
91,-34.36
92,-34.808
93,-33.331
94,-34.142
95,-34.085
96,-34.057
97,-33.297
98,-34.067
99,-33.927
100,-34.404
101,-33.996
102,-34.449
103,-34.233
104,-33.615
105,-34.436
106,-34.28
107,-33.66
108,-33.461
109,-33.575
110,-33.906
111,-34.232
112,-33.795
113,-33.972
114,-32.876
115,-33.485
116,-34.076
117,-33.723
118,-33.539
119,-32.981
120,-33.523
121,-33.762
122,-32.614
123,-32.623
124,-33.774
125,-33.514
126,-33.985
127,-33.596
128,-33.706
129,-33.425
130,-33.974
131,-32.87
132,-33.223
133,-34.061
134,-32.98
135,-32.985
136,-33.158
137,-32.932
138,-32.912
139,-32.747
140,-33.369
141,-32.537
142,-32.46
143,-32.833
144,-33.66
145,-32.667
146,-33.352
147,-32.762
148,-32.783
149,-32.507
150,-32.961
151,-32.721
