1,-36.298
2,-36.379
3,-36.166
4,-35.944
5,-36.141
6,-36.09
7,-36.346
8,-34.681
9,-34.585
10,-34.062
11,-35.008
12,-34.574
13,-34.119
14,-34.126
15,-33.823
16,-33.14
17,-32.799
18,-33.534
19,-32.739
20,-32.267
21,-32.799
22,-32.333
23,-32.494
24,-32.355
25,-32.26
26,-31.189
27,-31.445
28,-31.613
29,-31.209
30,-32.295
31,-31.311
32,-31.41
33,-31.187
34,-31.116
35,-30.808
36,-30.671
37,-30.461
38,-29.983
39,-31.45
40,-30.482
41,-31.514
42,-29.609
43,-30.262
44,-30.005
45,-30.339
46,-29.597
47,-29.48
48,-29.359
49,-29.812
50,-29.232
51,-29.603
52,-28.908
53,-29.114
54,-28.737
55,-28.738
56,-29.145
57,-28.404
58,-29.172
59,-28.894
60,-28.298
61,-28.72
62,-28.562
63,-29.116
64,-28.699
65,-28.396
66,-28.168
67,-27.948
68,-28.669
69,-28.385
70,-27.367
71,-28.519
72,-27.821
73,-28.306
74,-27.738
75,-27.972
76,-28.122
77,-27.758
78,-28.028
79,-27.751
80,-28.271
81,-27.714
82,-27.199
83,-27.737
84,-27.226
85,-27.567
86,-27.237
87,-27.435
88,-27.319
89,-26.867
90,-27.182
91,-27.077
92,-26.599
93,-26.678
94,-26.96
95,-26.97
96,-26.557
97,-27.194
98,-26.532
99,-26.662
100,-26.238
