1,-36.6
2,-28.5
3,-46.5
4,-31.6
5,-20.3
6,-32.4
7,-22.4
8,-31.9
9,-33.5
10,-31.2
11,-36.5
12,-35.3
13,-34.2
14,-27.5
15,-28.7
16,-37.9
17,-35.6
18,-36.8
19,-38.8
20,-34.9
21,-35.9
22,-27.6
23,-32.4
24,-31.5
25,-34.6
26,-31.3
27,-26.0
28,-41.5
29,-38.0
30,-31.4
31,-37.8
32,-40.1
33,-26.2
34,-31.7
35,-32.0
36,-26.2
37,-30.1
38,-35.2
39,-28.9
40,-26.5
41,-39.3
42,-21.7
43,-34.0
44,-28.9
45,-36.6
46,-35.2
47,-35.3
48,-43.9
49,-30.9
50,-33.8
51,-33.6
52,-31.6
53,-34.1
54,-35.1
55,-35.7
56,-37.0
57,-37.0
58,-30.0
59,-35.8
60,-32.0
61,-38.1
62,-35.4
63,-24.7
64,-32.6
65,-38.7
66,-25.6
67,-29.8
68,-38.9
69,-43.7
70,-23.8
71,-39.5
72,-39.7
73,-36.7
74,-31.1
75,-34.3
76,-35.6
77,-29.3
78,-31.8
79,-36.2
80,-36.7
81,-36.4
82,-34.4
83,-26.1
84,-32.4
85,-29.0
86,-21.4
87,-34.6
88,-40.0
89,-31.4
90,-36.4
91,-24.8
92,-21.1
93,-32.3
94,-31.6
95,-29.7
96,-26.2
97,-32.8
98,-25.7
99,-32.3
100,-35.6
101,-29.0
102,-23.2
103,-27.7
104,-32.1
105,-30.2
106,-32.1
107,-36.0
108,-40.9
109,-30.6
110,-32.1
111,-29.1
112,-35.9
113,-38.8
114,-30.4
115,-35.3
116,-29.1
117,-35.0
118,-27.8
119,-34.5
120,-34.6
121,-31.9
122,-29.9
123,-35.8
124,-32.0
125,-44.6
126,-28.8
127,-32.1
128,-32.9
129,-28.2
130,-44.0
131,-28.2
132,-32.0
133,-33.4
134,-31.7
135,-38.1
136,-33.6
137,-32.9
138,-43.1
139,-35.3
140,-34.5
141,-35.6
142,-27.9
143,-37.2
144,-35.6
145,-33.1
146,-25.4
147,-35.0
148,-33.3
149,-35.0
150,-33.6
151,-31.7
152,-36.0
153,-31.7
154,-31.7
155,-39.5
156,-37.3
157,-29.8
158,-32.6
159,-26.3
160,-32.6
161,-31.8
162,-35.5
163,-37.5
164,-17.9
165,-23.0
166,-30.9
167,-34.2
168,-31.4
169,-32.3
170,-37.1
171,-31.8
172,-32.0
173,-35.2
174,-25.3
175,-40.6
176,-28.2
177,-24.7
178,-38.4
179,-36.2
180,-33.8
181,-34.8
182,-38.1
183,-28.5
184,-30.0
185,-31.1
186,-32.6
187,-33.0
188,-38.4
189,-35.1
190,-29.0
191,-32.9
192,-42.5
193,-33.8
194,-34.3
195,-33.5
196,-33.5
197,-33.2
198,-31.1
199,-40.9
200,-43.9
201,-27.0
202,-29.7
203,-36.3
204,-32.0
205,-29.5
206,-32.2
207,-38.1
208,-33.9
209,-40.0
210,-23.8
211,-29.1
212,-30.1
213,-34.8
214,-32.8
215,-30.1
216,-36.0
217,-30.1
218,-33.8
219,-40.4
220,-40.8
221,-26.1
222,-34.3
223,-31.3
224,-29.9
225,-36.1
226,-28.7
227,-41.5
228,-37.6
229,-27.9
230,-29.9
231,-31.3
232,-38.7
233,-27.1
234,-30.9
235,-44.6
236,-21.9
237,-38.4
238,-42.3
239,-39.8
240,-40.0
241,-39.8
242,-43.0
243,-26.6
244,-39.3
245,-40.1
246,-41.1
247,-35.0
248,-32.7
249,-33.8
250,-29.3
251,-28.5
252,-31.0
253,-34.4
254,-37.8
255,-34.1
256,-21.8
257,-28.3
258,-34.4
259,-36.7
260,-29.6
261,-28.4
262,-26.4
263,-44.4
264,-40.6
265,-31.1
266,-40.6
267,-39.3
268,-26.9
269,-36.3
270,-31.4
271,-45.2
272,-44.1
273,-25.8
274,-34.8
275,-32.4
276,-21.0
277,-33.0
278,-34.8
279,-33.2
280,-27.9
281,-36.0
282,-35.7
283,-40.1
284,-23.1
285,-33.0
286,-27.9
287,-41.1
288,-28.0
289,-31.0
290,-25.8
291,-37.6
292,-51.0
293,-34.6
294,-37.7
295,-38.3
296,-41.8
297,-35.0
298,-33.0
299,-30.8
300,-31.8
301,-38.0
302,-42.8
303,-41.6
304,-42.4
305,-38.4
306,-32.6
307,-30.0
308,-40.4
309,-40.5
310,-42.0
311,-47.6
312,-29.3
313,-35.0
314,-37.5
315,-26.3
316,-37.1
317,-36.1
318,-38.3
319,-44.5
320,-35.0
321,-35.2
322,-36.8
323,-30.0
324,-44.8
325,-42.6
326,-40.3
327,-27.7
328,-38.9
329,-30.8
330,-39.7
331,-44.4
332,-36.0
333,-34.0
334,-30.4
335,-38.1
336,-44.7
337,-36.3
338,-42.0
339,-29.5
340,-27.9
341,-34.8
342,-38.8
343,-34.4
344,-32.0
345,-31.4
346,-37.8
347,-37.5
348,-35.0
349,-29.2
350,-36.1
351,-32.0
352,-32.6
353,-31.5
354,-36.4
355,-37.5
356,-32.2
357,-38.9
358,-29.7
359,-37.9
360,-29.4
361,-44.1
362,-37.1
363,-30.6
364,-38.5
365,-35.9
366,-29.0
367,-23.3
368,-30.5
369,-33.0
370,-33.6
371,-37.3
372,-35.3
373,-29.5
374,-43.3
375,-31.4
376,-31.4
377,-40.7
378,-37.5
379,-28.5
380,-30.2
381,-35.1
382,-35.0
383,-25.5
384,-32.2
385,-27.8
386,-32.2
387,-42.8
388,-42.3
389,-46.6
390,-26.4
391,-32.8
392,-35.7
393,-31.9
394,-38.8
395,-33.4
396,-38.5
397,-36.0
398,-39.0
399,-41.9
400,-33.7
401,-32.6
402,-27.2
403,-22.8
404,-42.4
405,-37.7
406,-21.7
407,-33.9
408,-31.2
409,-36.6
410,-20.9
411,-30.5
412,-30.5
413,-36.9
414,-36.6
415,-30.2
416,-27.2
417,-34.3
418,-34.5
419,-31.9
420,-37.2
421,-31.0
422,-34.4
423,-31.8
424,-25.4
425,-35.0
426,-26.4
427,-30.7
428,-36.4
429,-39.9
430,-32.5
431,-37.3
432,-32.1
433,-35.9
434,-36.9
435,-46.1
436,-30.1
437,-31.5
438,-33.1
439,-34.4
440,-34.7
441,-29.4
442,-26.9
443,-27.7
444,-24.1
445,-33.5
446,-35.8
447,-29.0
448,-35.8
449,-37.9
450,-22.9
451,-31.1
452,-31.8
453,-31.6
454,-24.2
455,-27.5
456,-30.4
457,-31.2
458,-26.3
459,-26.7
460,-28.9
461,-33.4
462,-44.8
463,-26.1
464,-29.6
465,-39.9
466,-43.0
467,-33.3
468,-32.2
469,-37.0
470,-31.1
471,-28.0
472,-52.3
473,-31.2
474,-30.8
475,-24.8
476,-42.1
477,-46.3
478,-28.8
479,-32.4
480,-40.3
481,-39.4
482,-34.4
483,-33.8
484,-35.6
485,-31.7
486,-36.4
487,-34.1
488,-32.0
489,-35.2
490,-39.1
491,-33.3
492,-39.1
493,-29.5
494,-32.7
495,-27.8
496,-44.7
497,-28.8
498,-30.5
499,-35.2
500,-30.6
501,-43.4
502,-31.3
503,-28.8
504,-31.4
505,-29.8
506,-33.6
507,-37.1
508,-35.5
509,-37.2
510,-30.6
511,-30.2
512,-45.4
513,-33.9
514,-31.6
515,-32.9
516,-34.7
517,-38.1
518,-43.3
519,-39.3
520,-42.5
521,-36.5
522,-41.4
523,-30.4
524,-37.6
525,-28.4
526,-33.7
527,-43.1
528,-37.3
529,-31.8
530,-39.3
531,-32.6
532,-40.6
533,-33.5
534,-25.4
535,-27.2
536,-39.8
537,-30.9
538,-35.7
539,-39.6
540,-36.1
541,-29.4
542,-41.6
543,-32.2
544,-37.2
545,-36.6
546,-41.0
547,-38.4
548,-32.8
549,-31.8
550,-31.4
551,-31.7
552,-27.4
553,-35.0
554,-38.2
555,-32.3
556,-31.1
557,-39.6
558,-33.1
559,-32.0
560,-30.1
561,-36.7
562,-39.5
563,-35.9
564,-28.9
565,-31.6
566,-34.5
567,-35.1
568,-29.7
569,-35.5
570,-25.5
571,-28.4
572,-36.4
573,-47.3
574,-37.3
575,-45.7
576,-25.3
577,-29.3
578,-24.5
579,-28.2
580,-35.2
581,-35.5
582,-26.5
583,-36.4
584,-30.3
585,-31.6
586,-31.2
587,-37.3
588,-36.6
589,-32.0
590,-35.7
591,-31.1
592,-35.7
593,-34.5
594,-35.3
595,-33.6
596,-29.5
597,-25.6
598,-27.1
599,-29.2
600,-39.5
601,-33.0
602,-43.6
603,-30.1
604,-32.3
605,-29.8
606,-36.6
607,-22.9
608,-33.3
609,-43.9
610,-35.8
611,-34.2
612,-35.3
613,-32.6
614,-32.3
615,-38.8
616,-36.9
617,-36.2
618,-31.8
619,-37.1
620,-35.4
621,-36.8
622,-37.7
623,-34.3
624,-42.8
625,-35.4
626,-31.6
627,-30.2
628,-40.8
629,-32.1
630,-29.4
631,-23.6
632,-36.5
633,-26.0
634,-47.8
635,-31.9
636,-45.4
637,-33.2
638,-40.3
639,-37.1
640,-35.0
641,-36.6
642,-42.6
643,-31.6
644,-40.0
645,-33.5
646,-34.1
647,-34.3
648,-32.7
649,-35.2
650,-40.0
651,-33.1
652,-38.6
653,-25.7
654,-34.6
655,-30.7
656,-24.5
657,-30.1
658,-44.2
659,-49.4
660,-34.5
661,-32.3
662,-38.5
663,-35.1
664,-39.0
665,-38.0
666,-35.1
667,-23.4
668,-39.3
669,-30.0
670,-33.0
671,-45.2
672,-46.6
673,-30.4
674,-35.5
675,-35.3
676,-33.6
677,-26.2
678,-31.9
679,-22.6
680,-23.8
681,-24.0
682,-30.5
683,-45.3
684,-39.9
685,-35.9
686,-30.4
687,-32.9
688,-34.9
689,-44.3
690,-35.4
691,-35.8
692,-33.0
693,-37.4
694,-33.0
695,-43.1
696,-31.5
697,-53.2
698,-31.1
699,-27.4
700,-36.7
701,-29.4
702,-41.8
703,-31.8
704,-28.1
705,-41.4
706,-26.3
707,-33.4
708,-27.6
709,-36.8
710,-34.0
711,-33.6
712,-40.9
713,-27.8
714,-25.3
715,-32.1
716,-30.6
717,-31.3
718,-38.3
719,-38.8
720,-32.7
721,-37.5
722,-24.7
723,-33.6
724,-28.5
725,-31.6
726,-34.2
727,-39.8
728,-28.0
729,-41.3
730,-29.8
731,-33.8
732,-32.6
733,-33.8
734,-31.7
735,-34.2
736,-36.1
737,-26.4
738,-29.1
739,-35.0
740,-27.2
741,-33.2
742,-32.1
743,-32.6
744,-27.2
745,-34.9
746,-22.9
747,-35.9
748,-31.0
749,-28.0
750,-25.2
751,-28.4
752,-31.1
753,-44.4
754,-28.8
755,-27.0
756,-30.1
757,-31.6
758,-38.3
759,-35.4
760,-31.2
761,-33.6
762,-32.8
763,-40.0
764,-33.5
765,-37.5
766,-27.8
767,-32.0
768,-28.2
769,-30.2
770,-37.6
771,-28.1
772,-38.3
773,-32.0
774,-34.6
775,-41.5
776,-39.7
777,-42.2
778,-39.5
779,-33.3
780,-39.8
781,-33.2
782,-38.3
783,-38.8
784,-29.9
785,-44.6
786,-29.0
787,-29.3
788,-34.2
789,-35.8
790,-41.3
791,-42.8
792,-37.8
793,-37.2
794,-29.7
795,-29.7
796,-41.8
797,-25.3
798,-43.8
799,-31.2
800,-36.0
801,-38.7
802,-30.8
803,-49.0
804,-31.5
805,-35.8
806,-38.5
807,-30.0
808,-30.4
809,-32.9
810,-27.7
811,-34.7
812,-43.3
813,-36.8
814,-47.0
815,-33.4
816,-32.3
817,-25.6
818,-38.6
819,-39.7
820,-45.2
821,-37.2
822,-36.8
823,-36.6
824,-40.3
825,-33.9
826,-31.7
827,-29.6
828,-28.8
829,-28.7
830,-36.3
831,-21.8
832,-31.3
833,-31.6
834,-36.2
835,-34.4
836,-29.8
837,-31.8
838,-29.1
839,-36.7
840,-28.8
841,-34.5
842,-34.7
843,-26.9
844,-33.8
845,-38.5
846,-47.5
847,-33.4
848,-43.6
849,-33.7
850,-36.9
851,-26.8
852,-35.2
853,-36.5
854,-25.6
855,-42.2
856,-42.3
857,-33.3
858,-20.1
859,-32.9
860,-30.6
861,-27.7
862,-28.2
863,-30.7
864,-40.0
865,-23.7
866,-45.2
867,-29.9
868,-28.0
869,-44.7
870,-36.5
871,-27.9
872,-26.1
873,-37.7
874,-26.0
875,-40.2
876,-37.0
877,-31.1
878,-34.4
879,-34.6
880,-45.0
881,-39.2
882,-43.3
883,-30.6
884,-34.4
885,-29.5
886,-42.1
887,-32.2
888,-44.0
889,-36.9
890,-35.8
891,-34.1
892,-31.3
893,-42.0
894,-26.1
895,-38.0
896,-39.2
897,-36.4
898,-34.0
899,-29.3
900,-35.3
901,-39.5
