-65.0
-49.0
-50.0
-56.0
-75.0
-61.0
-53.0
-73.0
-53.0
-78.0
-51.0
-49.0
-58.0
-30.0
-56.0
-55.0
-62.0
-104.0
-72.0
-72.0
-26.0
-53.0
-48.0
-63.0
-38.0
-90.0
-34.0
-48.0
-66.0
-46.0
-53.0
-69.0
-39.0
-30.0
-57.0
-67.0
-60.0
-62.0
-60.0
-70.0
-91.0
-68.0
-46.0
-67.0
-86.0
-47.0
-68.0
-73.0
-107.0
-60.0
-35.0
-42.0
-41.0
-63.0
-54.0
-69.0
-58.0
-62.0
-63.0
-60.0
-65.0
-51.0
-65.0
-70.0
-59.0
-37.0
-44.0
-42.0
-50.0
-54.0
-58.0
-57.0
-80.0
-83.0
-50.0
-54.0
-66.0
-55.0
-56.0
-62.0
-55.0
-50.0
-49.0
-53.0
-72.0
-66.0
-39.0
-46.0
-67.0
-66.0
-87.0
-90.0
-37.0
-46.0
-43.0
-41.0
-58.0
-67.0
-54.0
-48.0
-69.0
-66.0
-63.0
-40.0
-72.0
-66.0
-66.0
-65.0
-66.0
-49.0
-39.0
-43.0
-46.0
-31.0
-54.0
-83.0
-41.0
-56.0
-41.0
-83.0
-47.0
-89.0
-56.0
-123.0
-37.0
-64.0
-26.0
-95.0
-69.0
-54.0
-75.0
-71.0
-41.0
-68.0
-80.0
-35.0
-61.0
-72.0
-39.0
-42.0
-83.0
-79.0
-46.0
-71.0
-77.0
-57.0
-38.0
-76.0
-34.0
-40.0
-72.0
-65.0
-65.0
-48.0
-103.0
-73.0
-60.0
-64.0
-69.0
-36.0
-60.0
-91.0
-43.0
-71.0
-59.0
-114.0
-34.0
-33.0
-49.0
-78.0
-131.0
-36.0
-39.0
-47.0
-82.0
-34.0
-97.0
-41.0
-46.0
-61.0
-41.0
-68.0
-81.0
-81.0
-46.0
-35.0
-102.0
-53.0
-85.0
-44.0
-56.0
-60.0
-42.0
-44.0
-58.0
-86.0
-57.0
-31.0
-70.0
-39.0
-57.0
-59.0
-46.0
-96.0
-50.0
-52.0
